source,locality,city,bhk,price,price_unit,deposit,area_sqft,floor,total_floors,furnishing,url,scraped_locality,lat,lng,location_exact
squareyards,Tilak Nagar,Mumbai,2,85000,per_month,,750,4,15,semi-furnished,https://www.squareyards.com/rental-2-bhk-prayer-room-750-sq-ft-apartment-in-tilak-nagar-building/10512542,Tilak Nagar,19.071689,72.896186,True
squareyards,Andheri West,Mumbai,5,80000,per_month,,785,9,10,semi-furnished,https://www.squareyards.com/rental-2-5-bhk-785-sq-ft-apartment-in-sanghvi-palazzo/10462138,Andheri West,19.1277,72.8391,True
squareyards,Goregaon East,Mumbai,1,48000,per_month,,450,7,8,furnished,https://www.squareyards.com/rental-1-bhk-pooja-room-450-sq-ft-apartment-in-bhoomi-gokul/10460704,Goregaon East,19.177784,72.865787,True
squareyards,Khar West,Mumbai,1,60000,per_month,,500,3,4,unfurnished,https://www.squareyards.com/rental-1-bhk-pooja-room-500-sq-ft-apartment-in-khar-west/10500368,Khar West,19.0699819,72.8338084,True
squareyards,Kandivali East,Mumbai,3,100000,per_month,,1012,22,39,semi-furnished,https://www.squareyards.com/rental-3-bhk-1012-sq-ft-apartment-in-kalpataru-vienta/10463435,Kandivali East,19.198204,72.855462,True
squareyards,Bandra West,Mumbai,,45000,per_month,,200,1,,furnished,https://www.squareyards.com/rental-1-rk-pooja-room-200-sq-ft-apartment-in-bandra-west/10485743,Bandra West,19.0595596,72.8295287,True
squareyards,Oshiwara,Mumbai,2,60000,per_month,,650,12,,semi-furnished,https://www.squareyards.com/rental-2-bhk-650-sq-ft-apartment-in-paradigm-antalya/10455636,Oshiwara,19.149183,72.839948,True
squareyards,Bandra West,Mumbai,3,345000,per_month,,1600,12,,semi-furnished,https://www.squareyards.com/rental-3-bhk-pooja-room-store-room-1600-sq-ft-apartment-in-ssd-pali-palms/10490854,Bandra West,19.063337,72.830786,True
squareyards,Powai,Mumbai,4,300000,per_month,,2400,17,22,furnished,https://www.squareyards.com/rental-4-bhk-study-room-2400-sq-ft-apartment-in-l-and-t-emerald-isle/10453379,Powai,19.123388,72.894532,True
squareyards,Goregaon West,Mumbai,1,42000,per_month,,418,6,23,semi-furnished,https://www.squareyards.com/rental-1-bhk-418-sq-ft-apartment-in-oxford-navrang-navkar/10444844,Goregaon West,19.161335,72.845833,True
squareyards,Ghatkopar West,Mumbai,4,358000,per_month,,2200,10,,furnished,https://www.squareyards.com/rental-4-bhk-servant-room-2200-sq-ft-apartment-in-the-wadhwa-the-address/10455811,Ghatkopar West,19.097797,72.920018,True
squareyards,Andheri West,Mumbai,2,60000,per_month,,550,8,,semi-furnished,https://www.squareyards.com/rental-2-bhk-550-sq-ft-apartment-in-neptune-chs-andheri-west/10472191,Andheri West,19.127833,72.831458,True
squareyards,Bandra West,Mumbai,3,1200000,per_month,,3550,10,,furnished,https://www.squareyards.com/rental-3-bhk-pooja-room-servant-room-study-room-extra-room-store-room-3550-sq-ft-apartment-in-resham-tower/10491025,Bandra West,19.061471,72.831973,True
squareyards,Marol,Mumbai,2,85000,per_month,,750,6,11,furnished,https://www.squareyards.com/rental-2-bhk-study-room-750-sq-ft-apartment-in-ashok-vihar-chs/10525810,Marol,19.1165719,72.8865006,True
squareyards,Goregaon East,Mumbai,3,132000,per_month,,1120,18,,furnished,https://www.squareyards.com/rental-3-bhk-pooja-room-servant-room-study-room-1120-sq-ft-apartment-in-arkade-aspire/10475111,Goregaon East,19.161617,72.855297,True
squareyards,Goregaon East,Mumbai,2,53000,per_month,,780,19,42,semi-furnished,https://www.squareyards.com/rental-2-bhk-pooja-room-780-sq-ft-apartment-in-omkar-ananta/10468266,Goregaon East,19.16852,72.878099,True
squareyards,Goregaon East,Mumbai,2,62000,per_month,,650,16,18,semi-furnished,https://www.squareyards.com/rental-2-bhk-650-sq-ft-apartment-in-velentine-tower/10518705,Goregaon East,19.15244,72.884405,True
squareyards,Goregaon East,Mumbai,2,75000,per_month,,730,10,22,semi-furnished,https://www.squareyards.com/rental-2-bhk-pooja-room-730-sq-ft-apartment-in-empire-towers/10458491,Goregaon East,19.164146,72.851361,True
squareyards,Malad East,Mumbai,2,75000,per_month,,700,14,,semi-furnished,https://www.squareyards.com/rental-2-bhk-700-sq-ft-apartment-in-dynamix-divum/10486227,Malad East,19.178041,72.871778,True
squareyards,Malad West,Mumbai,1,40000,per_month,,400,6,7,semi-furnished,https://www.squareyards.com/rental-1-bhk-pooja-room-400-sq-ft-apartment-in-om-ashish-c-h-s/10474502,Malad West,19.185042,72.840177,True
squareyards,Bandra West,Mumbai,3,225000,per_month,,1450,7,,semi-furnished,https://www.squareyards.com/rental-3-bhk-pooja-room-store-room-1450-sq-ft-apartment-in-olympia-apartment/10490809,Bandra West,19.0647796814144,72.8307517857595,True
squareyards,Andheri West,Mumbai,3,115000,per_month,,1200,9,14,semi-furnished,https://www.squareyards.com/rental-3-bhk-1200-sq-ft-apartment-in-kakad-west-end/10444740,Andheri West,19.147222,72.833323,True
squareyards,Andheri West,Mumbai,2,80000,per_month,,728,4,,furnished,https://www.squareyards.com/rental-2-bhk-728-sq-ft-apartment-in-azad-nagar-sangam-chs-andheri/10441801,Andheri West,19.130742,72.836791,True
squareyards,Andheri West,Mumbai,2,95000,per_month,,850,6,,furnished,https://www.squareyards.com/rental-2-bhk-850-sq-ft-apartment-in-panchsheel-apartment/10498923,Andheri West,19.13877,72.814839,True
squareyards,Andheri West,Mumbai,1,48000,per_month,,650,7,,unfurnished,https://www.squareyards.com/rental-1-bhk-store-room-650-sq-ft-apartment-in-shantivan-chs-andheri/10474521,Andheri West,19.15085129,72.83012866,True
squareyards,Goregaon West,Mumbai,4,225000,per_month,,1952,27,,semi-furnished,https://www.squareyards.com/rental-4-bhk-pooja-room-study-room-1952-sq-ft-apartment-in-imperial-heights-phase-2/10497615,Goregaon West,19.152445,72.839961,True
squareyards,Khar West,Mumbai,2,140000,per_month,,700,2,7,furnished,https://www.squareyards.com/rental-2-bhk-pooja-room-700-sq-ft-apartment-in-khar-west/10490664,Khar West,19.0699819,72.8338084,True
squareyards,Andheri East,Mumbai,2,100000,per_month,,1025,15,,furnished,https://www.squareyards.com/rental-2-bhk-store-room-1025-sq-ft-apartment-in-sheth-vasant-oasis/10457573,Andheri East,19.114715,72.884097,True
squareyards,Goregaon East,Mumbai,3,60000,per_month,,856,2,,semi-furnished,https://www.squareyards.com/rental-3-bhk-pooja-room-856-sq-ft-apartment-in-doordarshan-chs/10465166,Goregaon East,19.17031,72.871761,True
squareyards,Malad East,Mumbai,3,110000,per_month,,1500,12,,furnished,https://www.squareyards.com/rental-3-bhk-1500-sq-ft-apartment-in-k-raheja-heights/10516529,Malad East,19.177289,72.8773,True
squareyards,Andheri East,Mumbai,2,80000,per_month,,950,2,7,furnished,https://www.squareyards.com/rental-2-bhk-study-room-950-sq-ft-apartment-in-nirmal-house/10484681,Andheri East,19.11038,72.8627,True
squareyards,Prabhadevi,Mumbai,4,295000,per_month,,2500,1,,semi-furnished,https://www.squareyards.com/rental-4-bhk-pooja-room-2500-sq-ft-apartment-in-madhukunj-apartment-prabhadevi/10462140,Prabhadevi,19.01406,72.83082,True
squareyards,Bandra West,Mumbai,2,200001,per_month,,700,2,,semi-furnished,https://www.squareyards.com/rental-2-bhk-prayer-room-700-sq-ft-apartment-in-bandra-west/10514689,Bandra West,19.0595596,72.8295287,True
squareyards,Chembur,Mumbai,5,90000,per_month,,800,12,14,semi-furnished,https://www.squareyards.com/rental-2-5-bhk-pooja-room-800-sq-ft-apartment-in-indus-shell-tower/10476951,Chembur,19.0636013492064,72.8929881744963,True
squareyards,Juhu,Mumbai,2,110001,per_month,,700,1,12,semi-furnished,https://www.squareyards.com/rental-2-bhk-prayer-room-700-sq-ft-apartment-in-juhu/10514537,Juhu,19.1048146,72.8267098,True
squareyards,Andheri West,Mumbai,2,75000,per_month,,780,5,10,furnished,https://www.squareyards.com/rental-2-bhk-780-sq-ft-apartment-in-manish-tower/10455671,Andheri West,19.12868833,72.82691,True
squareyards,Malad East,Mumbai,2,75000,per_month,,780,15,36,furnished,https://www.squareyards.com/rental-2-bhk-study-room-780-sq-ft-apartment-in-a-and-o-f-residences-malad/10492249,Malad East,19.19089,72.861307,True
squareyards,Andheri West,Mumbai,2,85000,per_month,,728,8,14,semi-furnished,https://www.squareyards.com/rental-2-bhk-728-sq-ft-apartment-in-our-home-chs/10442258,Andheri West,19.128627089884,72.8322400501573,True
squareyards,Goregaon West,Mumbai,2,62000,per_month,,670,10,30,semi-furnished,https://www.squareyards.com/rental-2-bhk-670-sq-ft-apartment-in-neminath-nemi-bhavan/10518049,Goregaon West,19.150754,72.849549,True
squareyards,Jogeshwari West,Mumbai,2,85000,per_month,,1100,17,29,unfurnished,https://www.squareyards.com/rental-2-bhk-pooja-room-1100-sq-ft-apartment-in-lashkaria-green-height/10474642,Jogeshwari West,19.142052,72.834135,True
squareyards,Malad East,Mumbai,2,55000,per_month,,900,12,22,unfurnished,https://www.squareyards.com/rental-2-bhk-pooja-room-900-sq-ft-apartment-in-noble-heights/10440681,Malad East,19.183713,72.864089,True
squareyards,Chandivali,Mumbai,2,82000,per_month,,1250,2,,unfurnished,https://www.squareyards.com/rental-2-bhk-store-room-1250-sq-ft-apartment-in-k-raheja-ascencio/10496020,Chandivali,19.121091,72.894934,True
squareyards,Andheri West,Mumbai,2,65000,per_month,,760,1,,semi-furnished,https://www.squareyards.com/rental-2-bhk-760-sq-ft-apartment-in-oscar-diamond/10514917,Andheri West,19.1268140542416,72.8453620973147,True
squareyards,Goregaon East,Mumbai,2,87000,per_month,,822,15,22,semi-furnished,https://www.squareyards.com/rental-2-bhk-prayer-room-study-room-822-sq-ft-apartment-in-raheja-ridgewood/10515977,Goregaon East,19.146015,72.854033,True
squareyards,Marol,Mumbai,2,82000,per_month,,800,10,,semi-furnished,https://www.squareyards.com/rental-2-bhk-study-room-800-sq-ft-apartment-in-blossom-chsl/10450398,Marol,19.1173012,72.8840395,True
squareyards,Andheri East,Mumbai,2,65000,per_month,,700,1,11,furnished,https://www.squareyards.com/rental-2-bhk-study-room-700-sq-ft-apartment-in-ng-complex/10464553,Andheri East,19.11654,72.88753,True
squareyards,Malad East,Mumbai,1,47000,per_month,,422,15,,semi-furnished,https://www.squareyards.com/rental-1-bhk-pooja-room-study-room-422-sq-ft-apartment-in-rizvi-cedar/10501996,Malad East,19.191098,72.862479,True
squareyards,Andheri East,Mumbai,1,68000,per_month,,550,10,22,furnished,https://www.squareyards.com/rental-1-bhk-store-room-550-sq-ft-apartment-in-sheth-vasant-oasis/10511542,Andheri East,19.114715,72.884097,True
squareyards,Andheri East,Mumbai,1,50000,per_month,,500,7,7,furnished,https://www.squareyards.com/rental-1-bhk-study-room-500-sq-ft-apartment-in-lok-yamuna/10464536,Andheri East,19.121292,72.884916,True
squareyards,Chembur,Mumbai,3,110000,per_month,,1100,3,8,semi-furnished,https://www.squareyards.com/rental-3-bhk-study-room-1100-sq-ft-apartment-in-kartik-apartment/10531783,Chembur,19.05718,72.90281,True
squareyards,Goregaon West,Mumbai,5,170000,per_month,,1500,15,,unfurnished,https://www.squareyards.com/rental-3-5-bhk-servant-room-1500-sq-ft-apartment-in-wadhwa-imperial-heights/10520568,Goregaon West,19.152858,72.840617,True
squareyards,Bandra West,Mumbai,,32000,per_month,,200,,,furnished,https://www.squareyards.com/rental-1-rk-pooja-room-200-sq-ft-apartment-in-bandra-west/10485761,Bandra West,19.0595596,72.8295287,True
squareyards,Andheri West,Mumbai,2,75000,per_month,,725,11,,furnished,https://www.squareyards.com/rental-2-bhk-725-sq-ft-apartment-in-ganesh-chs-andheri-west/10475493,Andheri West,19.12451228,72.8316356,True
squareyards,Andheri East,Mumbai,1,45000,per_month,,500,10,,semi-furnished,https://www.squareyards.com/rental-1-bhk-study-room-500-sq-ft-apartment-in-deepak-daffodils/10464476,Andheri East,19.11985,72.881961,True
squareyards,Santacruz West,Mumbai,1,65000,per_month,,500,6,,furnished,https://www.squareyards.com/rental-1-bhk-500-sq-ft-apartment-in-santacruz-west/10523935,Santacruz West,19.0840704,72.8380186,True
squareyards,Andheri West,Mumbai,3,300000,per_month,,2100,63,,furnished,https://www.squareyards.com/rental-3-bhk-2100-sq-ft-apartment-in-transcon-triumph-tower/10519311,Andheri West,19.13767,72.834864,True
squareyards,Andheri West,Mumbai,2,80000,per_month,,750,2,,furnished,https://www.squareyards.com/rental-2-bhk-pooja-room-750-sq-ft-apartment-in-shivam-mamta/10478785,Andheri West,19.1372301,72.8326694,True
squareyards,Andheri West,Mumbai,2,75000,per_month,,700,6,7,semi-furnished,https://www.squareyards.com/rental-2-bhk-700-sq-ft-apartment-in-accord-chs-andheri-west/10481405,Andheri West,19.144588,72.826855,True
squareyards,Andheri West,Mumbai,2,301000,per_month,,666,6,,unfurnished,https://www.squareyards.com/rental-2-bhk-extra-room-666-sq-ft-apartment-in-horizon-chs/10441008,Andheri West,19.13672746,72.82845687,True
squareyards,Andheri East,Mumbai,1,58000,per_month,,500,11,,furnished,https://www.squareyards.com/rental-1-bhk-study-room-500-sq-ft-apartment-in-manavsthal-heights/10471068,Andheri East,19.116034,72.886572,True
squareyards,Chembur,Mumbai,3,130000,per_month,,900,5,9,semi-furnished,https://www.squareyards.com/rental-3-bhk-pooja-room-900-sq-ft-apartment-in-sabari-mira/10506371,Chembur,19.06035,72.902128,True
squareyards,Sakinaka,Mumbai,2,70000,per_month,,800,7,11,furnished,https://www.squareyards.com/rental-2-bhk-study-room-800-sq-ft-apartment-in-gundecha-builders-montego/10471486,Sakinaka,19.099471,72.886125,True
squareyards,Powai,Mumbai,2,85000,per_month,,1100,9,18,furnished,https://www.squareyards.com/rental-2-bhk-store-room-1100-sq-ft-apartment-in-new-mhada-colony-powai/10450837,Powai,19.1230950180622,72.8948255932208,True
squareyards,Andheri East,Mumbai,2,77000,per_month,,800,8,,semi-furnished,https://www.squareyards.com/rental-2-bhk-study-room-800-sq-ft-apartment-in-pride-royal-park/10453318,Andheri East,19.122404,72.885968,True
squareyards,Andheri West,Mumbai,1,55000,per_month,,498,8,,semi-furnished,https://www.squareyards.com/rental-1-bhk-498-sq-ft-apartment-in-level-the-residences/10446631,Andheri West,19.146006,72.836274,True
squareyards,Goregaon East,Mumbai,2,80000,per_month,,780,10,19,furnished,https://www.squareyards.com/rental-2-bhk-pooja-room-780-sq-ft-apartment-in-yash-orion/10460511,Goregaon East,19.161838,72.856647,True
squareyards,Andheri West,Mumbai,2,65000,per_month,,600,17,,semi-furnished,https://www.squareyards.com/rental-2-bhk-store-room-600-sq-ft-apartment-in-pratham-5th-element/10527667,Andheri West,19.128,72.8397,True
squareyards,Bandra West,Mumbai,3,200000,per_month,,1200,9,15,semi-furnished,https://www.squareyards.com/rental-3-bhk-pooja-room-servant-room-study-room-1200-sq-ft-apartment-in-man-shanti-sadan/10473440,Bandra West,19.06332,72.836671,True
squareyards,Powai,Mumbai,1,55000,per_month,,500,4,,semi-furnished,https://www.squareyards.com/rental-1-bhk-study-room-500-sq-ft-apartment-in-crescent-silverwoods/10528110,Powai,19.115138,72.894143,True
squareyards,Goregaon East,Mumbai,3,225000,per_month,,1515,49,,semi-furnished,https://www.squareyards.com/rental-3-bhk-pooja-room-servant-room-study-room-1515-sq-ft-apartment-in-oberoi-realty-esquire/10473859,Goregaon East,19.169827,72.86377,True
squareyards,Santacruz West,Mumbai,8,800000,per_month,,6000,6,,furnished,https://www.squareyards.com/rental-6-bhk-pooja-room-servant-room-extra-room-6000-sq-ft-apartment-in-tapovan-chs/10440862,Santacruz West,19.0820422275199,72.8358087213213,True
squareyards,Kemps Corner,Mumbai,1,90000,per_month,,650,5,,furnished,https://www.squareyards.com/rental-1-bhk-basement-store-room-650-sq-ft-apartment-in-mahavir-heights/10539871,Kemps Corner,18.962913,72.811089,True
squareyards,Malad East,Mumbai,2,75000,per_month,,788,15,35,furnished,https://www.squareyards.com/rental-2-bhk-pooja-room-788-sq-ft-apartment-in-dynamix-divum/10472006,Malad East,19.178041,72.871778,True
squareyards,Tardeo,Mumbai,2,90000,per_month,,580,20,,unfurnished,https://www.squareyards.com/rental-2-bhk-basement-580-sq-ft-apartment-in-shreepati-skies/10505043,Tardeo,18.9644,72.8117,True
squareyards,Powai,Mumbai,5,75000,per_month,,900,3,,furnished,https://www.squareyards.com/rental-3-5-bhk-900-sq-ft-apartment-in-hiranandani-powai-park/10478353,Powai,19.116918,72.909181,True
squareyards,Goregaon East,Mumbai,1,42000,per_month,,425,12,16,furnished,https://www.squareyards.com/rental-1-bhk-425-sq-ft-apartment-in-mantri-park/10461964,Goregaon East,19.169326,72.880853,True
squareyards,Juhu,Mumbai,3,300000,per_month,,1300,9,,semi-furnished,https://www.squareyards.com/rental-3-bhk-1300-sq-ft-apartment-in-dlh-legacy/10540041,Juhu,19.1169,72.8304,True
squareyards,Malad West,Mumbai,1,48000,per_month,,440,38,,unfurnished,https://www.squareyards.com/rental-1-bhk-pooja-room-440-sq-ft-apartment-in-sheth-irene/10473152,Malad West,19.185516,72.837611,True
squareyards,Goregaon East,Mumbai,1,47000,per_month,,454,16,45,semi-furnished,https://www.squareyards.com/rental-1-bhk-pooja-room-454-sq-ft-apartment-in-im-applaud-38/10471875,Goregaon East,19.173157,72.856901,True
squareyards,Malad West,Mumbai,2,86000,per_month,,700,25,43,unfurnished,https://www.squareyards.com/rental-2-bhk-pooja-room-700-sq-ft-apartment-in-sheth-auris-serenity-tower-2/10461047,Malad West,19.191779,72.835777,True
squareyards,Goregaon East,Mumbai,1,48000,per_month,,480,2,,furnished,https://www.squareyards.com/rental-1-bhk-store-room-480-sq-ft-apartment-in-bhoomi-gokul/10505701,Goregaon East,19.177784,72.865787,True
squareyards,Kanjurmarg West,Mumbai,3,101000,per_month,,1129,1,50,semi-furnished,https://www.squareyards.com/rental-3-bhk-extra-room-1129-sq-ft-apartment-in-runwal-forests/10489838,Kanjurmarg West,19.136516,72.932046,True
squareyards,Ghatkopar West,Mumbai,3,128000,per_month,,1070,20,,semi-furnished,https://www.squareyards.com/rental-3-bhk-1070-sq-ft-apartment-in-wadhwa-the-address-boulevard/10534079,Ghatkopar West,19.098048,72.919816,True
squareyards,Vikhroli West,Mumbai,2,75000,per_month,,800,12,22,furnished,https://www.squareyards.com/rental-2-bhk-800-sq-ft-apartment-in-mayfair-sonata-greens/10534398,Vikhroli West,19.106295,72.916475,True
squareyards,Bandra West,Mumbai,4,600000,per_month,,1703,13,22,unfurnished,https://www.squareyards.com/rental-4-bhk-pooja-room-1703-sq-ft-apartment-in-cassias-apartment/10488561,Bandra West,19.05950333,72.82967167,True
squareyards,Goregaon East,Mumbai,,25000,per_month,,350,4,,semi-furnished,https://www.squareyards.com/rental-1-rk-350-sq-ft-apartment-in-navbharat-sahyog-chs/10517210,Goregaon East,19.17139043,72.86600181,True
squareyards,Kanjurmarg West,Mumbai,3,102000,per_month,,1129,2,50,semi-furnished,https://www.squareyards.com/rental-3-bhk-extra-room-1129-sq-ft-apartment-in-runwal-forests/10489879,Kanjurmarg West,19.136516,72.932046,True
