source,locality,city,bhk,price,price_unit,area_sqft,floor,furnishing,url,scraped_locality,lat,lng,location_exact,floor_missing,rent_per_sqft,metro_km
squareyards,Chembur,Mumbai,1,55000.0,per_month,420,13.0,semi-furnished,https://www.squareyards.com/rental-1-bhk-420-sq-ft-apartment-in-poddar-spraha-diamond/10491098,Chembur,19.05727,72.904633,True,0,131.0,0.68
squareyards,Worli,Mumbai,4,570000.0,per_month,1990,32.0,unfurnished,https://www.squareyards.com/rental-4-bhk-pooja-room-study-room-store-room-1990-sq-ft-apartment-in-lodha-the-world-towers-world-one-tier-2/10487322,Worli,19.00224,72.826286,True,0,286.4,1.02
squareyards,Goregaon East,Mumbai,5,115000.0,per_month,1500,22.0,semi-furnished,https://www.squareyards.com/rental-2-5-bhk-1500-sq-ft-apartment-in-db-woods/10542539,Goregaon East,19.1717335632515,72.8701690398811,True,0,76.7,5.1
squareyards,Ghatkopar West,Mumbai,5,110000.0,per_month,1200,8.0,unfurnished,https://www.squareyards.com/rental-2-5-bhk-1200-sq-ft-apartment-in-the-wadhwa-the-address/10444359,Ghatkopar West,19.097797,72.920018,True,0,91.7,4.51
squareyards,Chembur,Mumbai,2,90000.0,per_month,730,10.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-730-sq-ft-apartment-in-tridhaatu-lakshmi-vani/10487484,Chembur,19.059852,72.897935,True,0,123.3,0.83
squareyards,Malad West,Mumbai,2,68000.0,per_month,750,10.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-store-room-750-sq-ft-apartment-in-serenity-heights/10468838,Malad West,19.178885,72.833735,True,0,90.7,6.92
squareyards,Wadala,Mumbai,3,155000.0,per_month,965,6.0,semi-furnished,https://www.squareyards.com/rental-3-bhk-pooja-room-servant-room-study-room-965-sq-ft-apartment-in-dosti-eastern-bay-phase-2/10446922,Wadala,19.022051,72.867263,True,0,160.6,2.9
squareyards,Chembur,Mumbai,1,55000.0,per_month,408,7.0,furnished,https://www.squareyards.com/rental-1-bhk-408-sq-ft-apartment-in-ashirwad-apartment-chembur/10500163,Chembur,19.059386,72.903145,True,0,134.8,0.86
squareyards,Deonar,Mumbai,1,60000.0,per_month,440,13.0,semi-furnished,https://www.squareyards.com/rental-1-bhk-440-sq-ft-apartment-in-satyam-springs/10490795,Deonar,19.050512,72.915343,True,0,136.4,0.92
squareyards,Andheri West,Mumbai,3,200000.0,per_month,1700,21.0,furnished,https://www.squareyards.com/rental-3-bhk-study-room-1700-sq-ft-apartment-in-hdil-metropolis-residences/10533929,Andheri West,19.130583,72.828359,True,0,117.6,3.85
squareyards,Chembur,Mumbai,2,65000.0,per_month,700,1.0,unfurnished,https://www.squareyards.com/rental-2-bhk-700-sq-ft-apartment-in-kyraa-ariso-apartment/10500095,Chembur,19.057444,72.905727,True,0,92.9,0.76
squareyards,Malad West,Mumbai,1,35000.0,per_month,450,1.0,semi-furnished,https://www.squareyards.com/rental-1-bhk-extra-room-450-sq-ft-apartment-in-shree-shivkirti-chs/10460178,Malad West,19.17752833,72.83996,True,0,77.8,6.74
squareyards,Chembur,Mumbai,2,85000.0,per_month,720,5.0,unfurnished,https://www.squareyards.com/rental-2-bhk-720-sq-ft-apartment-in-chhadva-residency/10509429,Chembur,19.04892,72.90722,True,0,118.1,0.11
squareyards,Chembur,Mumbai,2,95000.0,per_month,800,5.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-800-sq-ft-apartment-in-bholenath-aryan-anchal/10500066,Chembur,19.032991,72.896598,True,0,118.8,1.99
squareyards,Wadala,Mumbai,3,168000.0,per_month,1040,1.0,semi-furnished,https://www.squareyards.com/rental-3-bhk-pooja-room-servant-room-extra-room-1040-sq-ft-apartment-in-dosti-eastern-bay-phase-1/10455467,Wadala,19.022674,72.867548,True,0,161.5,2.83
squareyards,Chembur,Mumbai,4,175000.0,per_month,1400,3.0,unfurnished,https://www.squareyards.com/rental-4-bhk-1400-sq-ft-apartment-in-avron-v/10447665,Chembur,19.053177,72.901483,True,0,125.0,0.17
squareyards,Chembur,Mumbai,1,55000.0,per_month,430,1202.0,furnished,https://www.squareyards.com/rental-1-bhk-study-room-430-sq-ft-apartment-in-spenta-alta-vista/10535603,Chembur,19.051808,72.8867,True,0,127.9,0.69
squareyards,Chembur,Mumbai,2,90000.0,per_month,680,6.0,furnished,https://www.squareyards.com/rental-2-bhk-680-sq-ft-apartment-in-tridhaatu-morya/10500082,Chembur,19.051756,72.918625,True,0,132.4,1.3
squareyards,Wadala East,Mumbai,3,140000.0,per_month,1150,33.0,semi-furnished,https://www.squareyards.com/rental-3-bhk-basement-1150-sq-ft-apartment-in-dosti-group-ambrosia/10527263,Wadala East,19.0253313474901,72.8677466065711,True,0,121.7,2.55
squareyards,Powai,Mumbai,1,57000.0,per_month,400,6.0,semi-furnished,https://www.squareyards.com/rental-1-bhk-study-room-400-sq-ft-apartment-in-l-and-t-emerald-isle/10453302,Powai,19.123388,72.894532,True,0,142.5,2.2
squareyards,Jogeshwari East,Mumbai,2,82000.0,per_month,670,7.0,furnished,https://www.squareyards.com/rental-2-bhk-670-sq-ft-apartment-in-avant-heritage/10457313,Jogeshwari East,19.138506,72.859044,True,0,122.4,2.08
squareyards,Goregaon East,Mumbai,3,85000.0,per_month,989,2.0,semi-furnished,https://www.squareyards.com/rental-3-bhk-store-room-989-sq-ft-apartment-in-group-seven-rushi-heights/10486821,Goregaon East,19.1715144,72.8591173,True,0,85.9,5.29
squareyards,Juhu,Mumbai,3,200000.0,per_month,950,4.0,furnished,https://www.squareyards.com/rental-3-bhk-pooja-room-950-sq-ft-apartment-in-amal-mangal-meeth-chs/10454949,Juhu,19.113507,72.832023,True,0,210.5,2.46
squareyards,Goregaon West,Mumbai,2,80000.0,per_month,810,11.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-study-room-810-sq-ft-apartment-in-sunteck-city-avenue-1/10522382,Goregaon West,19.150469,72.84766,True,0,98.8,3.86
squareyards,Chembur,Mumbai,3,150000.0,per_month,1100,11.0,semi-furnished,https://www.squareyards.com/rental-3-bhk-1100-sq-ft-apartment-in-safal-twins/10447689,Chembur,19.046411,72.915765,True,0,136.4,0.94
squareyards,Marol,Mumbai,1,60000.0,per_month,500,7.0,semi-furnished,https://www.squareyards.com/rental-1-bhk-study-room-500-sq-ft-apartment-in-arkade-prime/10464507,Marol,19.109135,72.881233,True,0,120.0,0.29
squareyards,Goregaon East,Mumbai,3,250000.0,per_month,1820,4.0,furnished,https://www.squareyards.com/rental-3-bhk-servant-room-extra-room-basement-store-room-1820-sq-ft-apartment-in-oberoi-realty-exquisite/10535060,Goregaon East,19.171611,72.863705,True,0,137.4,5.18
squareyards,Malad West,Mumbai,2,75000.0,per_month,800,5.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-basement-800-sq-ft-apartment-in-interface-building/10465312,Malad West,19.1860398,72.82985772,True,0,93.8,6.43
squareyards,Goregaon East,Mumbai,5,135000.0,per_month,1500,28.0,semi-furnished,https://www.squareyards.com/rental-2-5-bhk-1500-sq-ft-apartment-in-db-woods/10542423,Goregaon East,19.1717335632515,72.8701690398811,True,0,90.0,5.1
squareyards,Wadala,Mumbai,2,120000.0,per_month,900,18.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-900-sq-ft-apartment-in-lodha-new-cuffe-parade/10543656,Wadala,19.037684,72.879023,True,0,133.3,0.91
squareyards,Goregaon East,Mumbai,2,75000.0,per_month,960,21.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-960-sq-ft-apartment-in-im-applaud-38/10529309,Goregaon East,19.173157,72.856901,True,0,78.1,5.53
squareyards,Malad East,Mumbai,3,105000.0,per_month,1050,9.0,semi-furnished,https://www.squareyards.com/rental-3-bhk-store-room-1050-sq-ft-apartment-in-kanakia-levels/10490425,Malad East,19.1900696,72.8578936,True,0,100.0,4.98
squareyards,Andheri West,Mumbai,3,185000.0,per_month,1200,7.0,furnished,https://www.squareyards.com/rental-3-bhk-1200-sq-ft-apartment-in-oberoi-springs/10457358,Andheri West,19.138769,72.83466,True,0,154.2,4.19
squareyards,Malad East,Mumbai,3,82500.0,per_month,861,10.0,semi-furnished,https://www.squareyards.com/rental-3-bhk-store-room-861-sq-ft-apartment-in-upper-east-97/10518946,Malad East,19.1885255,72.8582297,True,0,95.8,5.15
squareyards,Worli,Mumbai,5,500000.0,per_month,1900,47.0,unfurnished,https://www.squareyards.com/rental-5-bhk-pooja-room-study-room-extra-room-store-room-1900-sq-ft-apartment-in-lodha-the-park/10493347,Worli,19.006066,72.829268,True,0,263.2,1.09
squareyards,Ghatkopar West,Mumbai,2,65000.0,per_month,649,8.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-649-sq-ft-apartment-in-the-wadhwa-the-address/10464305,Ghatkopar West,19.097797,72.920018,True,0,100.2,4.51
squareyards,Chembur,Mumbai,3,110000.0,per_month,1000,4.0,semi-furnished,https://www.squareyards.com/rental-3-bhk-1000-sq-ft-apartment-in-aayush-ayaansh/10449232,Chembur,19.060951,72.902784,True,0,110.0,1.03
squareyards,Goregaon West,Mumbai,3,160000.0,per_month,2050,15.0,furnished,https://www.squareyards.com/rental-3-bhk-servant-room-2050-sq-ft-apartment-in-mahindra-eminente/10462259,Goregaon West,19.168089,72.847925,True,0,78.0,5.41
squareyards,Goregaon East,Mumbai,2,84000.0,per_month,750,25.0,furnished,https://www.squareyards.com/rental-2-bhk-store-room-750-sq-ft-apartment-in-romell-aether/10517402,Goregaon East,19.169767,72.852983,True,0,112.0,5.33
squareyards,Vikhroli East,Mumbai,5,218000.0,per_month,1270,9.0,semi-furnished,https://www.squareyards.com/rental-3-5-bhk-store-room-1270-sq-ft-apartment-in-godrej-the-trees/10445173,Vikhroli East,19.092531,72.922302,True,0,171.7,4.93
squareyards,Santacruz East,Mumbai,2,77000.0,per_month,1000,4.0,furnished,https://www.squareyards.com/rental-2-bhk-1000-sq-ft-apartment-in-hi-sky-adcon-meridian/10493268,Santacruz East,19.080291,72.845377,True,0,77.0,0.21
squareyards,Tanji Nagar,Mumbai,2,75000.0,per_month,650,22.0,furnished,https://www.squareyards.com/rental-2-bhk-prayer-room-study-room-650-sq-ft-apartment-in-tanji-nagar/10511255,Tanji Nagar,19.1955101,72.8628801,True,0,115.4,4.35
squareyards,Colaba,Mumbai,1,100000.0,per_month,550,2.0,furnished,https://www.squareyards.com/rental-1-bhk-prayer-room-550-sq-ft-apartment-in-pushpa-vihar-chs/10511309,Colaba,18.911584,72.822016,True,0,181.8,0.26
squareyards,Goregaon East,Mumbai,2,65000.0,per_month,905,23.0,furnished,https://www.squareyards.com/rental-2-bhk-store-room-905-sq-ft-apartment-in-omkar-ananta/10488012,Goregaon East,19.16852,72.878099,True,0,71.8,4.75
squareyards,Goregaon East,Mumbai,2,60000.0,per_month,905,12.0,furnished,https://www.squareyards.com/rental-2-bhk-store-room-905-sq-ft-apartment-in-mantri-serene/10494255,Goregaon East,19.167915,72.881131,True,0,66.3,4.73
squareyards,Chembur,Mumbai,2,72000.0,per_month,700,4.0,unfurnished,https://www.squareyards.com/rental-2-bhk-700-sq-ft-apartment-in-bdl-aura-apartments/10464865,Chembur,19.05383,72.905665,True,0,102.9,0.47
squareyards,Andheri West,Mumbai,4,500000.0,per_month,2300,23.0,furnished,https://www.squareyards.com/rental-4-bhk-servant-room-store-room-2300-sq-ft-apartment-in-windsor-grande-residences/10499697,Andheri West,19.151569,72.833298,True,0,217.4,5.11
squareyards,Vikhroli West,Mumbai,1,43000.0,per_month,280,9.0,furnished,https://www.squareyards.com/rental-1-rk-280-sq-ft-apartment-in-mayfair-housing-hillcrest/10464804,Vikhroli West,19.107457,72.915492,True,0,153.6,3.88
squareyards,Dn Nagar,Mumbai,2,80000.0,per_month,650,5.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-650-sq-ft-apartment-in-dn-nagar/10522226,Dn Nagar,19.120441,72.8289973,True,0,123.1,3.09
squareyards,Goregaon West,Mumbai,1,30000.0,per_month,322,11.0,semi-furnished,https://www.squareyards.com/rental-1-bhk-store-room-322-sq-ft-apartment-in-goregaon-west/10539299,Goregaon West,19.1695831,72.8427351,True,0,93.2,5.84
squareyards,Marine Lines,Mumbai,2,100000.0,per_month,1000,2.0,furnished,https://www.squareyards.com/rental-2-bhk-servant-room-1000-sq-ft-apartment-in-gokul-apartment-marine/10502219,Marine Lines,18.95173,72.82738,True,0,100.0,0.55
squareyards,Goregaon East,Mumbai,2,80000.0,per_month,850,15.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-store-room-850-sq-ft-apartment-in-goyal-lakshchandi-heights/10450180,Goregaon East,19.1724563,72.8560979,True,0,94.1,5.49
squareyards,Goregaon East,Mumbai,1,49000.0,per_month,650,2.0,furnished,https://www.squareyards.com/rental-1-bhk-650-sq-ft-apartment-in-bhoomi-gokul/10451937,Goregaon East,19.177784,72.865787,True,0,75.4,5.82
squareyards,Kanjurmarg West,Mumbai,2,60000.0,per_month,750,5.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-750-sq-ft-apartment-in-gundecha-altura/10465075,Kanjurmarg West,19.136279,72.929861,True,0,80.0,6.01
squareyards,Tardeo,Mumbai,5,60000.0,per_month,470,6.0,furnished,https://www.squareyards.com/rental-1-5-bhk-servant-room-470-sq-ft-apartment-in-maniyar-apartment/10483069,Tardeo,18.97492,72.81248,True,0,127.7,1.07
squareyards,Vikhroli West,Mumbai,2,65000.0,per_month,629,17.0,unfurnished,https://www.squareyards.com/rental-2-bhk-629-sq-ft-apartment-in-mayfair-the-view/10464849,Vikhroli West,19.105689,72.917573,True,0,103.3,4.11
squareyards,Andheri West,Mumbai,5,110000.0,per_month,980,20.0,semi-furnished,https://www.squareyards.com/rental-2-5-bhk-store-room-980-sq-ft-apartment-in-dlh-orchid/10520281,Andheri West,19.1420569834118,72.8261217723516,True,0,112.2,4.98
squareyards,Chembur,Mumbai,2,80000.0,per_month,700,8.0,unfurnished,https://www.squareyards.com/rental-2-bhk-700-sq-ft-apartment-in-heritage-solitaire/10472588,Chembur,19.043898,72.894223,True,0,114.3,1.15
squareyards,Kanjurmarg East,Mumbai,3,104000.0,per_month,1129,32.0,semi-furnished,https://www.squareyards.com/rental-3-bhk-1129-sq-ft-apartment-in-lodha-aurum-grande/10465183,Kanjurmarg East,19.128493,72.930003,True,0,92.1,5.84
squareyards,Goregaon East,Mumbai,3,125000.0,per_month,1100,10.0,furnished,https://www.squareyards.com/rental-3-bhk-store-room-1100-sq-ft-apartment-in-aster-tower/10443928,Goregaon East,19.176344,72.86092,True,0,113.6,5.76
squareyards,Chembur,Mumbai,4,220000.0,per_month,2145,5.0,furnished,https://www.squareyards.com/rental-4-bhk-2145-sq-ft-apartment-in-heritage-pride-mumbai/10442519,Chembur,19.056866,72.902549,True,0,102.6,0.58
squareyards,Malad East,Mumbai,4,275000.0,per_month,3330,29.0,semi-furnished,https://www.squareyards.com/rental-4-bhk-servant-room-store-room-3330-sq-ft-apartment-in-omkar-alta-monte/10480635,Malad East,19.1881172,72.8578903,True,0,82.6,5.2
squareyards,Powai,Mumbai,3,150000.0,per_month,1400,8.0,furnished,https://www.squareyards.com/rental-3-bhk-basement-store-room-1400-sq-ft-apartment-in-lake-home/10463969,Powai,19.114684,72.902158,True,0,107.1,2.57
squareyards,Kanjurmarg West,Mumbai,2,62000.0,per_month,660,22.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-660-sq-ft-apartment-in-runwal-forests/10464705,Kanjurmarg West,19.136516,72.932046,True,0,93.9,6.24
squareyards,Malad East,Mumbai,2,75000.0,per_month,680,10.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-pooja-room-680-sq-ft-apartment-in-k-raheja-raheja-residency/10469704,Malad East,19.177501,72.876135,True,0,110.3,5.73
squareyards,Powai,Mumbai,1,70000.0,per_month,300,8.0,semi-furnished,https://www.squareyards.com/rental-1-bhk-store-room-300-sq-ft-apartment-in-hiranandani-regent-hill/10518553,Powai,19.116994,72.913059,True,0,233.3,3.74
squareyards,Oshiwara,Mumbai,2,95000.0,per_month,670,1234.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-670-sq-ft-apartment-in-dev-leo-tower/10453132,Oshiwara,19.145734,72.832757,True,0,141.8,4.83
squareyards,Malad West,Mumbai,3,140000.0,per_month,1400,19.0,furnished,https://www.squareyards.com/rental-3-bhk-1400-sq-ft-apartment-in-serenity-heights/10541110,Malad West,19.178885,72.833735,True,0,100.0,6.92
squareyards,Dalal Estate,Mumbai,1,70000.0,per_month,550,20.0,unfurnished,https://www.squareyards.com/rental-1-bhk-servant-room-550-sq-ft-apartment-in-nathni-height/10513238,Dalal Estate,18.968433,72.819967,True,0,127.3,0.22
squareyards,Bangur Nagar,Mumbai,3,100000.0,per_month,1050,10.0,semi-furnished,https://www.squareyards.com/rental-3-bhk-1050-sq-ft-apartment-in-kolte-patil-verve/10514971,Bangur Nagar,19.163807,72.834294,True,0,95.2,5.9
squareyards,Malad West,Mumbai,1,35000.0,per_month,432,8.0,unfurnished,https://www.squareyards.com/rental-1-bhk-432-sq-ft-apartment-in-bhoomi-park/10454954,Malad West,19.201364,72.819948,True,0,81.0,5.85
squareyards,Wadala,Mumbai,5,42000.0,per_month,450,6.0,semi-furnished,https://www.squareyards.com/rental-1-5-bhk-450-sq-ft-apartment-in-kalpak-estate/10514855,Wadala,19.014836,72.864527,True,0,93.3,2.83
squareyards,Malad East,Mumbai,2,75000.0,per_month,770,4.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-store-room-770-sq-ft-apartment-in-k-raheja-raheja-residency/10466125,Malad East,19.175752,72.869888,True,0,97.4,5.55
squareyards,Malad East,Mumbai,3,90000.0,per_month,1700,9.0,furnished,https://www.squareyards.com/rental-3-bhk-study-room-1700-sq-ft-apartment-in-shah-arcade-ii/10541092,Malad East,19.182601,72.856843,True,0,52.9,5.82
squareyards,Malad West,Mumbai,1,26000.0,per_month,306,18.0,semi-furnished,https://www.squareyards.com/rental-1-bhk-extra-room-306-sq-ft-apartment-in-saptarshi-chs/10538531,Malad West,19.1863,72.8365,True,0,85.0,6.06
squareyards,Malad East,Mumbai,3,60000.0,per_month,950,6.0,semi-furnished,https://www.squareyards.com/rental-3-bhk-store-room-950-sq-ft-apartment-in-padmavati-maitri-gaurav/10541188,Malad East,19.1898455,72.857798,True,0,63.2,5.01
squareyards,Andheri West,Mumbai,1,65000.0,per_month,388,9.0,furnished,https://www.squareyards.com/rental-1-bhk-388-sq-ft-apartment-in-lotus-signature/10483864,Andheri West,19.127991,72.839506,True,1,167.5,2.9
squareyards,Vikhroli West,Mumbai,2,61000.0,per_month,650,9.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-650-sq-ft-apartment-in-raj-legacy-i/10464428,Vikhroli West,19.116908,72.926683,True,0,93.8,5.14
squareyards,Malad East,Mumbai,1,56000.0,per_month,650,12.0,furnished,https://www.squareyards.com/rental-1-bhk-650-sq-ft-apartment-in-k-raheja-raheja-residency/10516974,Malad East,19.177501,72.876135,True,0,86.2,5.73
squareyards,Andheri West,Mumbai,5,250000.0,per_month,1200,22.0,furnished,https://www.squareyards.com/rental-2-5-bhk-1200-sq-ft-apartment-in-oberoi-realty-springs/10462020,Andheri West,19.1388851,72.83465369999999,True,0,208.3,4.2
squareyards,Goregaon East,Mumbai,2,45000.0,per_month,981,11.0,furnished,https://www.squareyards.com/rental-2-bhk-pooja-room-study-room-981-sq-ft-apartment-in-garden-view-apartment/10495966,Goregaon East,19.1531958299402,72.8865832279232,True,0,45.9,3.31
squareyards,Powai,Mumbai,3,240000.0,per_month,1700,20.0,semi-furnished,https://www.squareyards.com/rental-3-bhk-basement-store-room-1700-sq-ft-apartment-in-raj-grandeur/10450731,Powai,19.121325,72.918361,True,0,141.2,4.42
squareyards,Nepean Sea Road,Mumbai,5,280000.0,per_month,1300,5.0,unfurnished,https://www.squareyards.com/rental-2-5-bhk-servant-room-1300-sq-ft-apartment-in-sanghi-house/10513684,Nepean Sea Road,18.9515058089075,72.7963064466596,True,0,215.4,2.63
squareyards,Goregaon West,Mumbai,3,90000.0,per_month,1200,15.0,semi-furnished,https://www.squareyards.com/rental-3-bhk-1200-sq-ft-apartment-in-chandak-stella/10541081,Goregaon West,19.172208,72.846954,True,0,75.0,5.86
squareyards,Andheri West,Mumbai,3,230000.0,per_month,1460,15.0,furnished,https://www.squareyards.com/rental-3-bhk-store-room-1460-sq-ft-apartment-in-andheri-west/10540702,Andheri West,19.1350711,72.81132,True,0,157.5,5.54
squareyards,Chembur,Mumbai,3,130000.0,per_month,1300,5.0,semi-furnished,https://www.squareyards.com/rental-3-bhk-1300-sq-ft-apartment-in-hubtown-seasons/10538659,Chembur,19.058453,72.895371,True,0,100.0,0.55
squareyards,Goregaon West,Mumbai,2,80000.0,per_month,640,701.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-640-sq-ft-apartment-in-anmol-chs-goregaon/10492542,Goregaon West,19.170532703023,72.8433550394059,True,0,125.0,5.89
squareyards,Bandra East,Mumbai,3,275000.0,per_month,1400,12.0,semi-furnished,https://www.squareyards.com/rental-3-bhk-pooja-room-servant-room-1400-sq-ft-apartment-in-adani-ten-bkc/10467033,Bandra East,19.056192,72.848892,True,0,196.4,0.79
